City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,district,mandal,rainfall,temp_min,temp_max,humidity_min,humidity_max,wind_speed_min,wind_speed_max
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Tirumalgiri,0.0,24.9,34.8,61.3,88.1,0.0,5.9
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Maredpally,0.0,24.7,34.0,54.8,89.0,0.2,9.2
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Musheerabad,0.0,24.3,33.6,55.2,90.6,0.4,2.0
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Amberpet,0.0,24.5,32.5,53.6,89.3,0.4,2.8
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Himayatnagar,0.0,24.6,33.6,48.4,82.2,0.3,3.6
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Nampally,0.0,24.7,33.7,49.6,88.3,0.0,5.0
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Khairatabad,0.0,24.6,32.6,51.9,87.0,0.5,8.4
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Asifnagar,0.0,24.9,33.1,51.3,89.1,0.2,7.1
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Golkonda,0.0,24.0,32.9,53.4,94.3,0.0,9.9
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Bahadurpura,0.0,26.0,33.7,52.0,85.8,0.5,3.0
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Bandlaguda,0.0,24.0,32.3,52.3,90.7,0.3,7.7
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Charminar,0.0,24.9,33.4,51.4,88.0,0.5,4.4
Hyderabad,2019-09-22,27.01,56.52,3.81,22.14,12.62,8.92,0.48,2.91,19.56,0.42,2.71,0.31,61.0,Satisfactory,Hyderabad,Saidabad,0.0,24.8,33.1,50.6,91.0,0.1,3.0
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Shaikpet,22.6,23.2,33.8,53.6,94.2,0.0,1.5
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Ameerpet,8.1,23.6,33.5,49.0,87.4,0.0,0.1
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Secunderabad,0.0,24.1,32.9,55.1,93.0,0.1,4.5
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Tirumalgiri,11.4,24.0,35.2,55.8,96.5,0.0,8.7
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Maredpally,3.8,23.9,32.4,56.8,93.3,0.0,9.4
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Musheerabad,0.1,23.3,33.7,57.6,90.2,0.1,1.6
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Amberpet,0.0,24.3,33.3,58.1,88.5,0.1,56.4
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Himayatnagar,0.0,24.4,33.0,59.1,89.5,0.0,2.0
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Nampally,1.9,24.4,33.4,53.7,89.4,0.0,31.2
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Khairatabad,11.7,23.4,33.4,52.7,91.1,0.0,9.0
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Asifnagar,20.3,24.3,33.4,53.2,92.0,0.0,7.4
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Golkonda,12.2,23.6,33.9,53.3,96.2,0.0,8.3
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Bahadurpura,3.7,25.8,33.8,54.6,88.4,0.1,5.3
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Bandlaguda,0.1,24.0,32.2,56.3,91.0,0.0,8.8
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Charminar,3.0,24.8,32.8,56.4,87.6,0.1,9.1
Hyderabad,2019-09-23,32.95,62.68,7.41,25.85,17.19,9.29,0.63,3.56,16.62,0.69,5.65,0.65,65.0,Satisfactory,Hyderabad,Saidabad,0.0,24.5,32.7,55.4,91.2,0.0,2.4
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Shaikpet,10.6,22.6,31.9,63.0,94.6,0.1,10.8
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Ameerpet,3.8,22.5,32.5,59.7,88.8,0.0,0.2
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Secunderabad,7.0,23.0,32.6,65.7,95.9,0.1,2.7
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Tirumalgiri,14.6,22.5,35.2,63.5,96.3,0.0,4.7
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Maredpally,13.6,22.6,32.5,65.8,95.7,0.0,11.9
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Musheerabad,8.9,22.5,32.6,63.6,94.0,0.1,2.0
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Amberpet,23.3,23.2,32.4,59.3,94.6,0.0,5.5
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Himayatnagar,10.0,23.4,32.9,62.5,94.0,0.0,2.7
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Nampally,8.3,23.2,32.8,60.9,93.9,0.2,7.1
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Khairatabad,13.3,22.8,31.5,63.3,92.1,0.0,6.4
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Asifnagar,27.7,23.1,32.2,60.5,94.9,0.0,4.9
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Golkonda,20.8,22.8,31.7,64.6,97.3,0.0,8.4
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Bahadurpura,16.4,24.2,32.9,58.8,93.4,0.2,4.9
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Bandlaguda,27.0,23.0,32.7,59.2,95.3,0.0,10.9
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Charminar,13.8,23.2,32.4,61.3,92.3,0.2,6.7
Hyderabad,2019-09-24,28.07,45.66,5.77,25.87,15.9,9.97,0.5,2.65,18.13,0.52,4.74,0.42,60.0,Satisfactory,Hyderabad,Saidabad,16.0,23.0,32.0,61.7,95.9,0.0,3.9
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Shaikpet,67.5,22.3625,31.1625,66.525,96.2625,0.1,3.0
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Ameerpet,75.2,22.5,31.7,59.7,91.0,0.0,8.5
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Secunderabad,95.6,22.36666667,31.9,64.96666667,98.1,0.1,3.5
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Tirumalgiri,149.7,22.4,32.6,63.1,97.8,0.0,4.4
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Maredpally,112.0,22.5,30.93333333,70.1,97.16666667,0.0,7.0
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Musheerabad,107.3,22.3,31.375,67.45,96.125,0.1,2.3
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Amberpet,85.7,22.63333333,31.16666667,73.13333333,95.46666667,0.2,5.1
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Himayatnagar,97.2,22.46666667,31.4,62.53333333,94.76666667,0.0,1.9
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Nampally,66.7,22.74,31.58,64.12,96.12,0.0,8.0
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Khairatabad,69.7,22.31666667,31.1,64.38333333,94.03333333,0.0,8.5
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Asifnagar,62.9,22.42857143,31.14285714,63.44285714,96.18571429,0.0,6.3
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Golkonda,42.0,22.35,29.9,69.5,98.05,0.0,16.2
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Bahadurpura,34.0,23.74,31.98,66.56,93.98,0.1,2.4
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Bandlaguda,46.7,22.3,30.16,66.72,95.88,0.1,4.7
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Charminar,56.8,22.6,31.025,65.125,93.45,0.1,5.1
Hyderabad,2019-09-25,22.37,34.73,3.79,21.84,12.51,9.31,0.45,2.49,17.82,0.43,3.0,0.33,49.0,Good,Hyderabad,Saidabad,63.9,22.625,31.225,70.85,96.675,0.0,7.8
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Shaikpet,37.5,22.9625,30.2375,68.5375,95.95,0.4,4.1
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Ameerpet,55.6,23.3,33.7,54.9,91.0,0.0,0.2
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Secunderabad,42.9,23.6,30.93333333,71.7,97.36666667,0.3,5.7
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Tirumalgiri,27.3,23.9,30.1,70.4,97.0,0.0,4.6
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Maredpally,21.1,23.83333333,29.66666667,71.83333333,96.13333333,1.5,8.4
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Musheerabad,31.3,23.25,30.375,72.5,95.25,0.6,3.2
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Amberpet,32.5,24.06666667,29.76666667,76.26666667,94.93333333,1.0,3.6
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Himayatnagar,35.6,23.53333333,30.43333333,66.63333333,93.86666667,0.2,6.2
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Nampally,40.3,23.4,31.28,64.1,94.68,0.0,56.0
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Khairatabad,49.8,23.1,30.13333333,66.28333333,93.45,0.5,11.9
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Asifnagar,39.8,23.01428571,30.95714286,66.81428571,95.68571429,0.5,6.6
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Golkonda,33.4,22.3,29.95,69.8,98.2,0.3,10.4
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Bahadurpura,32.0,24.16,31.56,68.14,93.22,0.5,7.3
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Bandlaguda,25.3,23.46,30.14,65.06,94.3,0.3,9.8
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Charminar,47.4,23.275,30.55,67.6,93.15,0.3,6.9
Hyderabad,2019-09-26,20.4,37.11,3.86,15.21,9.51,7.87,0.44,3.49,16.42,0.64,3.08,0.31,53.0,Satisfactory,Hyderabad,Saidabad,37.2,24.0,31.375,71.45,96.025,0.3,3.4
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Shaikpet,78.4,21.5375,29.2125,66.6375,96.4625,0.2,5.3
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Ameerpet,118.7,21.6,30.7,57.8,90.7,0.0,0.3
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Secunderabad,107.7,21.9,30.06666667,68.66666667,98.06666667,0.0,4.8
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Tirumalgiri,104.9,22.4,30.2,63.7,98.1,0.0,8.4
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Maredpally,68.0,21.86666667,29.3,68.16666667,97.33333333,3.6,11.4
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Musheerabad,85.2,21.675,29.2,71.625,96.05,0.0,3.1
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Amberpet,70.4,22.03333333,29.46666667,68.63333333,95.26666667,0.1,9.9
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Himayatnagar,65.3,21.9,29.36666667,65.0,94.8,0.1,3.7
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Nampally,102.0,22.1,29.92,67.76,96.38,0.0,49.0
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Khairatabad,98.8,21.55,29.26666667,65.15,93.68333333,0.0,8.6
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Asifnagar,119.7,21.85714286,30.08571429,63.0,96.44285714,0.2,8.0
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Golkonda,72.0,21.7,28.95,66.75,98.3,0.0,12.3
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Bahadurpura,105.8,23.22,30.74,65.52,92.8,0.2,5.6
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Bandlaguda,52.7,22.06,29.74,62.34,95.54,0.1,10.5
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Charminar,86.8,22.1,29.45,65.45,93.65,0.1,5.3
Hyderabad,2019-09-27,15.49,30.07,4.02,14.23,9.31,7.66,0.33,4.7,14.37,0.38,2.6,0.12,38.0,Good,Hyderabad,Saidabad,39.7,22.275,30.2,72.775,96.275,0.0,6.7
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Shaikpet,0.0,23.0625,29.525,67.6625,93.4375,0.1,2.0
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Ameerpet,0.0,23.3,30.0,61.1,90.7,0.0,1.5
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Secunderabad,0.0,23.2,30.96666667,68.33333333,94.53333333,0.0,4.8
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Tirumalgiri,0.0,23.5,32.9,62.8,97.1,0.0,4.6
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Maredpally,0.0,23.26666667,30.13333333,67.46666667,95.03333333,0.1,7.7
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Musheerabad,0.0,23.1,30.45,68.925,93.35,0.0,1.8
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Amberpet,0.0,23.9,30.0,65.43333333,91.26666667,0.0,3.5
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Himayatnagar,0.2,23.43333333,30.6,62.76666667,91.36666667,0.0,4.4
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Nampally,0.2,23.78,30.78,63.8,92.54,0.0,64.2
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Khairatabad,0.2,23.16666667,29.7,65.7,90.06666667,0.3,6.6
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Asifnagar,0.0,23.57142857,30.0,65.71428571,93.07142857,0.0,3.0
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Golkonda,0.0,23.05,29.7,67.6,96.6,0.0,7.3
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Bahadurpura,0.0,24.72,30.78,64.84,91.34,0.2,5.7
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Bandlaguda,0.0,23.14,29.9,62.94,93.24,0.0,7.6
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Charminar,0.0,23.65,30.675,64.675,90.425,0.2,2.6
Hyderabad,2019-09-28,25.85,47.6,2.88,15.5,9.06,9.7,0.4,4.62,17.95,0.37,2.75,0.16,44.0,Good,Hyderabad,Saidabad,0.0,23.25,30.3,70.95,94.675,0.0,3.8
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Shaikpet,0.0,23.875,30.7125,64.0125,91.7625,0.2,1.6
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Ameerpet,0.0,24.4,31.3,56.5,84.1,0.0,4.6
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Secunderabad,0.0,24.43333333,32.16666667,64.46666667,93.76666667,0.0,4.3
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Tirumalgiri,0.0,24.9,32.9,62.8,91.4,0.0,4.1
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Maredpally,0.0,23.93333333,31.4,64.73333333,93.13333333,0.1,8.3
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Musheerabad,0.0,23.8,31.275,65.25,91.275,0.0,2.1
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Amberpet,0.0,24.5,32.03333333,59.76666667,89.43333333,0.2,48.0
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Himayatnagar,0.0,23.8,31.63333333,58.7,88.33333333,0.0,1.5
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Nampally,0.0,24.32,31.68,61.28,89.82,0.0,64.0
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Khairatabad,0.0,23.66666667,30.61666667,61.31666667,88.05,0.0,5.5
Hyderabad,2019-09-29,33.27,65.29,5.55,21.56,13.85,7.79,0.62,2.47,15.67,0.61,4.0,0.42,63.0,Satisfactory,Hyderabad,Asifnagar,0.0,24.45714286,31.04285714,62.22857143,90.37142857,0.0,4.3
